user_id,transact_id,first_name,last_name,email,date_of_birth,address,state,country,company,job_title,ip_address,is_active,login_time,logout_time,account_created,account_updated,account_deleted,session_duration_minutes,engagement_level,product_name,price,price_tier,purchase_status,customer_lifetime_value,cohort_date,user_age_days,user_agent,device_type,os,browser
a4be4e4b-69e5-46e1-b48d-4c8c99d96906,txn_a4be4e4b-69e5-46e1-b48d-4c8c99d96906_20220605060808,Anthony,Hall,Anthony_Hall@example.com,1961-05-30,"368 Amanda Shoals Apt. 957
Port Brendaview, AK 94366",Arizona,United States,Lopez Ltd,Futures trader,208.157.200.62,yes,2022-06-05T06:08:08,2022-06-05T07:02:19.138314,2022-01-12T05:26:20,2022-05-26T04:26:20,,54.19,Low,Phi,2163.71,Standard,pending,2163.71,2022-01,144,Mozilla/5.0 (Windows NT 4.0; the-NP; rv:1.9.1.20) Gecko/8000-08-13 03:09:22 Firefox/3.8,Desktop,Windows,Firefox
a98a221b-9478-459f-b601-4bc24e582d58,txn_a98a221b-9478-459f-b601-4bc24e582d58_20221111162029,Daniel,Rasmussen,Daniel_Rasmussen@example.com,2005-05-03,"17078 David Station
Daisymouth, NV 53589",Louisiana,United States,"Campbell, Hale and Castaneda",Early years teacher,143.177.189.153,no,2022-11-11T16:20:29,2022-11-11T17:20:02.538389,2022-04-15T06:21:36,2024-03-09T09:21:16,2024-05-27T21:14:15,59.56,Low,Epsilon,4538.25,Luxury,failed,4538.25,2022-04,210,Mozilla/5.0 (Windows NT 5.1; om-ET; rv:1.9.0.20) Gecko/9024-01-03 12:57:51 Firefox/3.6.16,Desktop,Windows,Firefox
a64e88d0-b66a-47eb-a1bf-4326412c1034,txn_a64e88d0-b66a-47eb-a1bf-4326412c1034_20230604014558,Darren,Butler,Darren_Butler@example.com,1957-08-09,"88523 Cooke Skyway Suite 487
Smithfort, OH 73968",Idaho,United States,Moore Ltd,"Surveyor, building control",173.78.177.130,no,2023-06-04T01:45:58,2023-06-04T05:16:35.771521,2022-04-29T14:28:04,2023-08-09T17:15:20,2024-06-16T10:33:56,210.63,High,Tau,4896.7,Luxury,failed,4896.7,2022-04,400,Opera/9.56.(X11; Linux x86_64; mr-IN) Presto/2.9.164 Version/12.00,Desktop,Linux,Opera
75998c78-5c6a-4630-bf59-7c4da586bd7a,txn_75998c78-5c6a-4630-bf59-7c4da586bd7a_20241211132119,Renee,Bridges,Renee_Bridges@example.com,1956-05-05,"866 Frank Parks
New Tamarahaven, IA 36278",New York,United States,"Alexander, Ortiz and Sutton",Warden/ranger,35.203.0.44,yes,2024-12-11T13:21:19,2024-12-11T17:17:06.272259,2024-05-03T18:24:10,2024-07-26T06:25:13,,235.79,High,Chi,2303.43,Standard,pending,2303.43,2024-05,221,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),Desktop,Windows,IE
ff78b60f-725e-4d3b-9a5b-c643808c9522,txn_ff78b60f-725e-4d3b-9a5b-c643808c9522_20230124180745,Randall,Rhodes,Randall_Rhodes@example.com,1991-12-02,"9303 Megan Loaf
Michaelstad, NV 29688",Virginia,United States,Rowe-Williams,Museum/gallery curator,113.98.121.52,no,2023-01-24T18:07:45,2023-01-24T21:26:42.804315,2022-05-20T22:56:36,2024-12-05T01:05:03,2024-12-29T19:04:50,198.96,High,Phi,1316.34,Standard,pending,1316.34,2022-05,248,Opera/8.71.(X11; Linux x86_64; lv-LV) Presto/2.9.164 Version/11.00,Desktop,Linux,Opera
35beb95a-e136-42f0-9699-bbbed72f1825,txn_35beb95a-e136-42f0-9699-bbbed72f1825_20230819052713,Kathleen,Andrews,Kathleen_Andrews@example.com,1979-03-24,"2372 Matthew Prairie
North Austin, AS 30572",Alabama,United States,"Collins, Pena and King",Analytical chemist,103.200.120.41,yes,2023-08-19T05:27:13,2023-08-19T08:43:15.592804,2022-02-08T20:14:49,2022-05-15T22:08:10,,196.04,High,Theta,1710.87,Standard,completed,1710.87,2022-02,556,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.14.5 (KHTML, like Gecko) Version/5.1 Safari/535.14.5",Desktop,Windows,Safari
924518c3-6bc4-45b6-b310-f61d7a3ea716,txn_924518c3-6bc4-45b6-b310-f61d7a3ea716_20241016091255,Brittany,Owen,Brittany_Owen@example.com,1996-11-13,"4053 Crystal Mission
Lake Tara, PA 56688",Washington,United States,"Lewis, Lang and Johnson",Toxicologist,30.255.254.31,yes,2024-10-16T09:12:55,2024-10-16T11:35:35.811084,2024-09-24T07:27:59,2024-12-05T11:38:30,,142.68,High,Rho,1883.86,Standard,completed,1883.86,2024-09,22,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/40.0.855.0 Mobile/03Q219 Safari/536.1",iPhone,iOS,Chrome Mobile iOS
4c33bad3-fd8f-4ea8-b920-9ed6752e9f49,txn_4c33bad3-fd8f-4ea8-b920-9ed6752e9f49_20241127124010,Richard,Lambert,Richard_Lambert@example.com,1985-09-03,"42762 Dakota Knoll Suite 374
New Erica, MT 30366",Alabama,United States,"Bailey, French and Mitchell",Medical illustrator,27.198.170.105,yes,2024-11-27T12:40:10,2024-11-27T15:31:27.637612,2022-02-27T15:22:52,2023-11-16T02:28:00,,171.29,High,Rho,4118.27,Luxury,completed,4118.27,2022-02,1003,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/59.0.890.0 Safari/532.2",Mac,Mac OS X,Chrome
948bf086-1895-45da-8c04-cd6b014d7938,txn_948bf086-1895-45da-8c04-cd6b014d7938_20231211231949,Anne,George,Anne_George@example.com,1960-06-21,"Unit 2644 Box 7893
DPO AP 61977",Colorado,United States,Buchanan PLC,Advice worker,159.184.181.234,yes,2023-12-11T23:19:49,2023-12-12T01:52:34.457155,2022-04-12T21:30:08,2024-02-03T19:05:04,,152.76,High,Psi,3096.81,Premium,failed,3096.81,2022-04,608,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.895.0 Safari/531.1",Mac,Mac OS X,Chrome
172fa76c-714a-492c-b309-40c6bd7a79e2,txn_172fa76c-714a-492c-b309-40c6bd7a79e2_20240208081711,Samantha,Miller,Samantha_Miller@example.com,1992-06-04,"23089 Ramirez Unions Apt. 434
West John, MO 78471",Idaho,United States,Price-Carson,Retail merchandiser,16.41.218.109,no,2024-02-08T08:17:11,2024-02-08T12:04:38.677836,2022-10-25T17:45:22,2024-09-12T03:25:42,2024-12-26T10:49:27,227.46,High,Lambda,2642.53,Premium,failed,2642.53,2022-10,470,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),Desktop,Windows,IE
6e28f7a4-75a5-43ff-86b5-595370f8c810,txn_6e28f7a4-75a5-43ff-86b5-595370f8c810_20240422032012,Brenda,Brown,Brenda_Brown@example.com,2002-01-13,"558 Mckinney Station Apt. 900
Davidhaven, PA 29547",Ohio,United States,"Stanley, Smith and Briggs","Scientist, biomedical",32.5.77.188,yes,2024-04-22T03:20:12,2024-04-22T04:39:18.155968,2024-01-12T08:05:24,2024-06-16T14:22:05,,79.1,Medium,Tau,2874.61,Premium,completed,2874.61,2024-01,100,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.7.1 (KHTML, like Gecko) Version/4.1 Safari/531.7.1",Desktop,Windows,Safari
184aa35b-9359-4813-9eed-acf05606e905,txn_184aa35b-9359-4813-9eed-acf05606e905_20240507150123,Robin,Garrett,Robin_Garrett@example.com,1997-10-05,"328 Smith Squares
New Robertoberg, OR 29337",Wisconsin,United States,"Gomez, Nixon and Williams",Geochemist,67.86.159.204,yes,2024-05-07T15:01:23,2024-05-07T18:37:04.359050,2023-08-04T22:11:51,2023-09-02T00:40:46,,215.69,High,Pi,698.6,Budget,pending,698.6,2023-08,276,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),Desktop,Windows,IE
b0c4ff67-117b-4b10-9b31-06316640d136,txn_b0c4ff67-117b-4b10-9b31-06316640d136_20240918152003,Eric,Cole,Eric_Cole@example.com,1964-05-19,"181 Elizabeth Curve
Port Erin, PR 80284",Massachusetts,United States,"Romero, Simpson and Le",Control and instrumentation engineer,73.164.36.73,yes,2024-09-18T15:20:03,2024-09-18T19:02:15.224450,2024-04-20T16:45:43,2024-04-23T09:07:18,,222.2,High,Chi,2892.76,Premium,pending,2892.76,2024-04,150,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.45.5 (KHTML, like Gecko) Version/4.0.1 Safari/535.45.5",Desktop,Windows,Safari
67aaaf94-1f58-43c5-84d4-73cc0181bad1,txn_67aaaf94-1f58-43c5-84d4-73cc0181bad1_20240103080507,Christopher,Thomas,Christopher_Thomas@example.com,2005-07-13,"6954 Knight Knoll
Port Richardshire, TX 97520",Arizona,United States,Schwartz Group,Garment/textile technologist,59.169.35.112,yes,2024-01-03T08:05:07,2024-01-03T08:48:23.534719,2022-03-18T11:36:25,2023-02-18T19:38:00,,43.28,Low,Upsilon,4575.44,Luxury,failed,4575.44,2022-03,655,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/42.0.883.0 Safari/534.1",Desktop,Windows,Chrome
1f9b41d4-669e-41ed-a148-a58efafc26d1,txn_1f9b41d4-669e-41ed-a148-a58efafc26d1_20240501140217,Brady,Myers,Brady_Myers@example.com,1983-12-27,"0349 Joseph Locks Suite 701
Woodburgh, MP 65727",Arizona,United States,Underwood-Crawford,Consulting civil engineer,102.151.14.222,no,2024-05-01T14:02:17,2024-05-01T17:43:15.284244,2023-03-21T05:50:07,2024-04-09T00:11:02,2024-06-01T23:36:29,220.97,High,Eta,2886.19,Premium,pending,2886.19,2023-03,407,Opera/9.86.(X11; Linux i686; aa-ET) Presto/2.9.170 Version/12.00,Desktop,Linux,Opera
56e81bc3-0e7b-40d3-9966-cd4ef4aea648,txn_56e81bc3-0e7b-40d3-9966-cd4ef4aea648_20240421231324,Peter,Brown,Peter_Brown@example.com,2004-08-16,"PSC 0599, Box 3423
APO AE 17130",Pennsylvania,United States,Small-Perez,Clinical embryologist,164.111.67.58,yes,2024-04-21T23:13:24,2024-04-22T01:09:08.527783,2022-10-07T16:10:13,2023-03-24T10:43:13,,115.74,Medium,Gamma,2402.3,Standard,failed,2402.3,2022-10,562,Opera/9.71.(X11; Linux i686; ia-FR) Presto/2.9.181 Version/12.00,Desktop,Linux,Opera
ed8f75ba-18bf-4a71-a609-d490c19e8315,txn_ed8f75ba-18bf-4a71-a609-d490c19e8315_20241209052241,Brittany,Stephens,Brittany_Stephens@example.com,1959-11-08,"65789 Cochran Springs Suite 587
Comptonstad, VI 17212",North Carolina,United States,"Thomas, Curry and Gay",Database administrator,50.232.73.92,yes,2024-12-09T05:22:41,2024-12-09T09:11:23.895314,2024-12-07T00:47:42,2024-12-21T18:40:26,,228.71,High,Lambda,1759.41,Standard,completed,1759.41,2024-12,2,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/29.0.843.0 Safari/534.2",Desktop,Linux,Chrome
80244dc6-d3ea-4a30-b240-8040b4eed443,txn_80244dc6-d3ea-4a30-b240-8040b4eed443_20240613061802,Amanda,Fernandez,Amanda_Fernandez@example.com,1982-06-11,"2107 Joseph Corner
Kristyview, IN 00998",Louisiana,United States,Garza PLC,Museum/gallery exhibitions officer,206.209.249.202,yes,2024-06-13T06:18:02,2024-06-13T08:31:29.070199,2024-02-09T14:48:10,2024-06-04T19:48:38,,133.45,High,Eta,1849.8,Standard,failed,1849.8,2024-02,124,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.7.7 (KHTML, like Gecko) Version/5.0 Safari/534.7.7",Desktop,Windows,Safari
7f0fc5c1-9982-4f3b-9989-92f84d30ef2c,txn_7f0fc5c1-9982-4f3b-9989-92f84d30ef2c_20231201035523,Julie,Conner,Julie_Conner@example.com,1976-10-31,"9437 Levine Forges
South Rebecca, OR 06403",Hawaii,United States,"Morris, Hawkins and Noble",Print production planner,92.212.123.185,yes,2023-12-01T03:55:23,2023-12-01T07:31:42.467287,2023-04-16T10:10:45,2023-10-09T04:28:02,,216.32,High,Kappa,4403.27,Luxury,pending,4403.27,2023-04,228,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; af-ZA) AppleWebKit/534.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.20.4",iPod,iOS,Mobile Safari
dd8e877b-1ec1-46f0-a797-7a27da3d6f2a,txn_dd8e877b-1ec1-46f0-a797-7a27da3d6f2a_20241206133513,Tammy,Gray,Tammy_Gray@example.com,1964-05-11,"330 Bowen Lake
Hudsonton, MH 53230",Arizona,United States,Hinton-Davis,"Engineer, electrical",122.29.243.34,yes,2024-12-06T13:35:13,2024-12-06T15:40:28.911337,2022-08-05T18:06:31,2023-04-14T11:55:42,,125.27,High,Omega,2370.74,Standard,failed,2370.74,2022-08,853,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/37.0.895.0 Safari/531.2",Desktop,Windows,Chrome
568a7b62-ba03-4475-a928-3439b075cbde,txn_568a7b62-ba03-4475-a928-3439b075cbde_20240504131211,Kristina,King,Kristina_King@example.com,1991-06-21,"65972 Ross Meadow Suite 775
West Kristina, NE 09925",Colorado,United States,"Jones, Reed and Schroeder","Surveyor, building control",83.14.212.103,yes,2024-05-04T13:12:11,2024-05-04T16:18:14.565531,2024-04-02T06:03:49,2024-05-09T02:06:22,,186.06,High,Epsilon,1672.25,Standard,failed,1672.25,2024-04,32,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.44.7 (KHTML, like Gecko) Version/5.0 Safari/531.44.7",Desktop,Windows,Safari
13180d78-c215-421f-a802-38129e5459c5,txn_13180d78-c215-421f-a802-38129e5459c5_20231129035925,Kyle,White,Kyle_White@example.com,1969-11-03,"9915 Walker Shore
South Shawnshire, MS 61028",Arizona,United States,Wilson-Owen,"Engineer, biomedical",29.213.204.83,no,2023-11-29T03:59:25,2023-11-29T05:57:25.997093,2022-11-06T06:39:39,2024-08-08T09:09:46,2024-09-26T03:26:24,118.02,Medium,Beta,3080.65,Premium,pending,3080.65,2022-11,387,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.29.2 (KHTML, like Gecko) Version/5.0.3 Safari/535.29.2",Desktop,Windows,Safari
776f7ad6-f70e-4207-9562-ab4a188b425b,txn_776f7ad6-f70e-4207-9562-ab4a188b425b_20240817180938,David,Maldonado,David_Maldonado@example.com,1998-01-15,"973 Mason Neck Suite 336
Josephfort, AR 22549",Montana,United States,Dyer-Hubbard,Make,144.226.183.209,yes,2024-08-17T18:09:38,2024-08-17T19:12:04.988570,2023-04-25T07:03:33,2024-10-02T18:42:24,,62.45,Medium,Phi,3272.49,Premium,failed,3272.49,2023-04,480,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),Desktop,Windows,IE
40b3ac05-e839-4e03-b17f-8b70da8a094c,txn_40b3ac05-e839-4e03-b17f-8b70da8a094c_20241026231800,Julie,Bailey,Julie_Bailey@example.com,1973-10-19,"945 Joel Valley
Joshuaton, WI 63682",Illinois,United States,Buckley-Carpenter,"Embryologist, clinical",179.222.33.153,yes,2024-10-26T23:18:00,2024-10-27T00:08:47.672597,2024-09-03T13:21:07,2024-10-19T21:22:15,,50.79,Low,Kappa,4399.5,Luxury,failed,4399.5,2024-09,53,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),Desktop,Windows,IE
62e61e64-e141-4c61-b8c2-08890055b7d8,txn_62e61e64-e141-4c61-b8c2-08890055b7d8_20231202141218,Jason,Ponce,Jason_Ponce@example.com,1966-11-27,"34674 Adams Turnpike Suite 603
Port Mercedes, DC 64161",South Carolina,United States,Rogers and Sons,Astronomer,146.39.196.52,yes,2023-12-02T14:12:18,2023-12-02T16:08:00.260160,2023-03-04T09:08:40,2023-05-11T05:40:25,,115.7,Medium,Gamma,273.22,Budget,failed,273.22,2023-03,273,Opera/9.24.(Windows 95; pa-IN) Presto/2.9.181 Version/12.00,Desktop,Windows,Opera
33c25e93-7826-4f74-a243-d59d90d70dfb,txn_33c25e93-7826-4f74-a243-d59d90d70dfb_20240217133039,Peter,Davila,Peter_Davila@example.com,1987-04-27,"935 Sonya Key Apt. 602
Johnsonfurt, VI 69688",Arkansas,United States,"Mathis, Lyons and Frazier",Communications engineer,205.117.107.56,no,2024-02-17T13:30:39,2024-02-17T14:07:31.225214,2023-02-13T00:23:34,2024-05-17T18:11:30,2024-11-12T23:31:58,36.87,Low,Delta,1889.72,Standard,completed,1889.72,2023-02,369,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0; rv:1.9.5.20) Gecko/6255-09-13 03:59:44 Firefox/11.0,Mac,Mac OS X,Firefox
59ecc726-c4ce-4d19-9767-a1fc847dcdd6,txn_59ecc726-c4ce-4d19-9767-a1fc847dcdd6_20230217000007,William,Gonzalez,William_Gonzalez@example.com,1983-07-07,"17883 Lara Glens
Lake Stacy, NE 65047",Louisiana,United States,Pierce Ltd,"Teacher, primary school",214.230.75.79,yes,2023-02-17T00:00:07,2023-02-17T02:03:13.626884,2022-01-17T22:49:00,2023-01-07T03:11:57,,123.11,High,Phi,375.59,Budget,failed,375.59,2022-01,395,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),Desktop,Windows,IE
a6232276-e97e-425f-955a-082b34ebc644,txn_a6232276-e97e-425f-955a-082b34ebc644_20220727220254,Eric,Harvey,Eric_Harvey@example.com,1954-08-12,"4030 Harper Ramp Apt. 540
Lake Steven, GA 03876",Indiana,United States,Smith-Carter,"Engineer, control and instrumentation",72.246.70.179,no,2022-07-27T22:02:54,2022-07-28T01:32:32.672436,2022-03-26T10:56:15,2022-10-05T09:22:17,2024-04-19T02:54:35,209.64,High,Psi,3249.66,Premium,completed,3249.66,2022-03,123,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/51.0.857.0 Safari/533.2",Mac,Mac OS X,Chrome
dc0c4fc9-2534-4aaa-bc6b-c6712824f71e,txn_dc0c4fc9-2534-4aaa-bc6b-c6712824f71e_20240925175052,Joel,Gallegos,Joel_Gallegos@example.com,1998-03-19,"768 Matthew Junction Apt. 308
New Rodneymouth, PR 40259",Missouri,United States,Smith-Erickson,Hospital pharmacist,12.129.241.253,yes,2024-09-25T17:50:52,2024-09-25T20:44:51.571345,2023-08-06T14:06:29,2023-10-11T08:01:06,,173.99,High,Psi,2765.94,Premium,completed,2765.94,2023-08,416,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:5.0; iw-IL) AppleWebKit/535.9.6 (KHTML, like Gecko) Version/5.1 Safari/535.9.6",Mac,Mac OS X,Safari
a9fefec0-2254-4932-b638-e439c1b2a715,txn_a9fefec0-2254-4932-b638-e439c1b2a715_20240629025829,Michelle,Romero,Michelle_Romero@example.com,1962-06-04,"38724 Timothy Mountains
North Trevorport, VI 43877",Oklahoma,United States,"Mclaughlin, Murray and Baker",Claims inspector/assessor,20.62.7.72,yes,2024-06-29T02:58:29,2024-06-29T06:53:49.815871,2022-05-02T07:12:22,2022-08-06T14:50:49,,235.35,High,Xi,4102.15,Luxury,completed,4102.15,2022-05,788,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),Desktop,Windows,IE
ca8e5d1c-bbf6-4e15-9fc2-bdda4375386e,txn_ca8e5d1c-bbf6-4e15-9fc2-bdda4375386e_20241113024751,Rachel,Conrad,Rachel_Conrad@example.com,1953-06-17,"1700 Campbell Lakes
Angelaport, MI 47116",Nevada,United States,Gay-Huber,"Engineer, site",103.239.67.22,yes,2024-11-13T02:47:51,2024-11-13T04:41:27.559499,2023-12-02T02:44:46,2024-10-31T19:47:05,,113.61,Medium,Xi,3497.65,Premium,completed,3497.65,2023-12,347,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; as-IN) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.23.7",iPod,iOS,Mobile Safari
64168c11-391a-4421-bb44-798b9544234e,txn_64168c11-391a-4421-bb44-798b9544234e_20240814124649,Thomas,Morris,Thomas_Morris@example.com,1989-11-17,"391 Daniel Ville Apt. 202
Mitchellton, RI 93321",Kansas,United States,"Hamilton, Porter and Williams","Accountant, chartered",143.29.247.235,yes,2024-08-14T12:46:49,2024-08-14T13:42:28.212460,2022-09-04T22:21:15,2023-01-28T03:54:12,,55.65,Low,Rho,1489.83,Standard,completed,1489.83,2022-09,709,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nl-NL) AppleWebKit/535.40.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.40.2",iPod,iOS,Mobile Safari
6f59da81-679e-416b-8413-a659be2beed6,txn_6f59da81-679e-416b-8413-a659be2beed6_20221017043416,Jesse,Hunt,Jesse_Hunt@example.com,1971-12-03,"187 Summers Hollow Suite 992
Paulmouth, TN 12076",Missouri,United States,"Jensen, Rogers and Davis","Journalist, newspaper",59.250.119.241,no,2022-10-17T04:34:16,2022-10-17T06:39:45.438844,2022-05-25T10:47:40,2023-03-09T18:14:51,2023-10-24T01:48:05,125.49,High,Eta,2386.1,Standard,completed,2386.1,2022-05,144,Opera/9.59.(X11; Linux i686; sl-SI) Presto/2.9.168 Version/12.00,Desktop,Linux,Opera
2e9b9897-89ab-46bb-bc81-a2e8a94a2ef6,txn_2e9b9897-89ab-46bb-bc81-a2e8a94a2ef6_20240504121926,Robert,Ferrell,Robert_Ferrell@example.com,1961-07-05,"78406 James Loop
Gillespiehaven, MD 65482",Michigan,United States,Parks-Gentry,"Journalist, magazine",156.194.62.50,yes,2024-05-04T12:19:26,2024-05-04T15:04:11.476287,2024-03-18T05:40:11,2024-04-12T01:02:28,,164.76,High,Chi,3146.58,Premium,failed,3146.58,2024-03,47,Opera/8.60.(X11; Linux i686; ber-MA) Presto/2.9.170 Version/10.00,Desktop,Linux,Opera
36ff7617-4393-4266-9a06-055bf0cdba27,txn_36ff7617-4393-4266-9a06-055bf0cdba27_20240508011651,Dana,Mendoza,Dana_Mendoza@example.com,1980-03-25,"00421 Ramos Motorway Apt. 520
West Christopher, OK 12649",Michigan,United States,"Garcia, Walker and Koch",Sports development officer,37.155.21.235,yes,2024-05-08T01:16:51,2024-05-08T01:51:20.103930,2023-10-22T15:22:49,2024-05-12T11:21:01,,34.49,Low,Zeta,1622.9,Standard,failed,1622.9,2023-10,198,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pl-PL) AppleWebKit/534.28.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.28.4",iPod,iOS,Mobile Safari
207d269d-26ae-433e-9d16-e19e09c4dfe9,txn_207d269d-26ae-433e-9d16-e19e09c4dfe9_20220707201239,Lauren,Gilbert,Lauren_Gilbert@example.com,1993-02-01,"25996 Susan Unions Suite 358
North Larry, VI 01318",Delaware,United States,Jones-Larson,"Designer, ceramics/pottery",212.122.86.40,yes,2022-07-07T20:12:39,2022-07-07T21:33:47.968104,2022-05-01T16:56:09,2024-06-02T13:11:11,,81.15,Medium,Omicron,2455.43,Standard,completed,2455.43,2022-05,67,Opera/8.46.(Windows NT 4.0; niu-NU) Presto/2.9.190 Version/10.00,Desktop,Windows,Opera
69ecaf22-2dfb-4382-9644-e28fccc2f6e0,txn_69ecaf22-2dfb-4382-9644-e28fccc2f6e0_20240601161653,John,Lynch,John_Lynch@example.com,1980-12-18,"5267 Patricia Spring Apt. 670
South Jennifer, DE 01512",Oklahoma,United States,Riley-Flores,Call centre manager,181.176.202.9,yes,2024-06-01T16:16:53,2024-06-01T18:45:26.682496,2023-11-21T08:14:56,2024-06-27T09:10:52,,148.56,High,Nu,3816.88,Luxury,failed,3816.88,2023-11,193,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2; rv:1.9.4.20) Gecko/3618-05-23 20:59:31 Firefox/7.0,Mac,Mac OS X,Firefox
a706ac7e-c65a-46da-9b2f-878d119e72eb,txn_a706ac7e-c65a-46da-9b2f-878d119e72eb_20231127055945,Jocelyn,Berry,Jocelyn_Berry@example.com,1956-06-14,"Unit 3305 Box 7543
DPO AA 92324",Maine,United States,Hall-Hickman,Amenity horticulturist,137.99.230.108,yes,2023-11-27T05:59:45,2023-11-27T09:10:25.982936,2022-08-11T02:09:48,2022-10-03T17:12:35,,190.68,High,Omega,2308.56,Standard,completed,2308.56,2022-08,473,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/47.0.847.0 Safari/532.1",Desktop,Windows,Chrome
0ea50157-fb24-4531-91b6-6523b391e4bc,txn_0ea50157-fb24-4531-91b6-6523b391e4bc_20240822162931,Tammy,Schroeder,Tammy_Schroeder@example.com,1998-09-13,"89440 Bell Stravenue Suite 525
Port Miguel, AK 87525",Mississippi,United States,Myers-Booth,"Psychotherapist, child",6.144.13.83,yes,2024-08-22T16:29:31,2024-08-22T17:44:51.987034,2023-01-07T16:18:42,2023-01-31T09:22:07,,75.35,Medium,Omega,1593.57,Standard,completed,1593.57,2023-01,593,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; bho-IN) AppleWebKit/532.27.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.27.1",iPod,iOS,Mobile Safari
fea2477d-3241-4617-9f52-cf0a0c8a8d84,txn_fea2477d-3241-4617-9f52-cf0a0c8a8d84_20240601183459,Joshua,Armstrong,Joshua_Armstrong@example.com,1961-04-17,"211 Simmons Shoal Suite 460
Colemouth, PA 47951",Utah,United States,Hernandez LLC,Community arts worker,195.121.60.132,no,2024-06-01T18:34:59,2024-06-01T20:13:58.850373,2024-05-13T18:15:20,2024-06-08T21:00:25,2024-12-07T09:03:22,99.0,Medium,Omega,4760.94,Luxury,failed,4760.94,2024-05,19,Opera/8.73.(X11; Linux x86_64; sc-IT) Presto/2.9.171 Version/10.00,Desktop,Linux,Opera
790ee78d-a393-467c-aa83-424386628c3a,txn_790ee78d-a393-467c-aa83-424386628c3a_20240901075412,Michael,Coleman,Michael_Coleman@example.com,1964-11-30,"958 Robinson Freeway Suite 699
Waltonburgh, MI 19453",Arkansas,United States,Simmons-Lane,Database administrator,63.106.242.85,yes,2024-09-01T07:54:12,2024-09-01T11:33:18.691049,2023-02-18T03:54:39,2024-11-08T16:14:00,,219.11,High,Xi,4894.73,Luxury,completed,4894.73,2023-02,561,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/15.2h8753.0 Mobile/83Q056 Safari/535.1",iPhone,iOS,Firefox iOS
